User_ID,Changed Field,Initial Value,Final Value,Delta,Number of Changes
@timethief,Followers,7449,7447,-2.0,6
@timethief,Following,2303,2375,72.0,6
@timothy_curtis_,Followers,1833,1796,-37.0,1
@timothy_curtis_,Following,1223,1210,-13.0,1
@timsstocklists,Followers,993,1005,12.0,7
@timsstocklists,Following,1794,1806,12.0,6
@tmccull603,Followers,2669,2680,11.0,6
@tmccull603,Following,4578,4578,0.0,4
@to10186,Followers,184,188,4.0,7
@to10186,Following,162,168,6.0,4
@tombarr26816936,Followers,427,434,7.0,5
@tombarr26816936,Following,433,435,2.0,1
@tommy4usa,Followers,564,560,-4.0,1
@trade_2022,Followers,1974,1978,4.0,8
@trade_2022,Following,1505,1505,0.0,2
@tre_tuoi52961,Followers,4278,5480,1202.0,1
@tre_tuoi52961,Following,5361,6878,1517.0,1
@trendingfeeds38,Followers,260,262,2.0,1
@trendingfeeds38,Following,161,162,1.0,1
@tribunephl,Following,378,379,1.0,1
@truthcrimefan,Followers,1122,1202,80.0,1
@truthcrimefan,Following,1588,1593,5.0,1
@ttindia,Following,191,192,1.0,1
@tultican,Followers,7731,7743,12.0,6
@tultican,Following,7420,7424,4.0,8
@tut_ml,Following,170,169,-1.0,1
@tv3_ghana,Following,114,112,-2.0,2
@tv9gujarati,Following,66,65,-1.0,1
@twelvesec,Followers,1502,1505,3.0,1
@twinsthings,Followers,412,414,2.0,5
@twisted_eagle,Followers,1510,1502,-8.0,5
@twisted_eagle,Following,985,988,3.0,3
@twittest456,Followers,1500,1496,-4.0,7
@twittest456,Following,2317,2300,-17.0,7
@tykane08,Followers,207,252,45.0,5
@tykane08,Following,441,457,16.0,3
@uanalyse,Followers,726,731,5.0,7
@ub2bad2,Followers,1504,1524,20.0,6
@ub2bad2,Following,854,865,11.0,4
@udao_official,Following,385,387,2.0,1
@ugcnet_coaching,Followers,2910,2902,-8.0,7
@ultimatefballuk,Followers,332,331,-1.0,1
@unitedtalkspod,Followers,198,199,1.0,1
@unoankh,Bio,Please notice all pictures have copyright laws. I am not the owner of these pictures. I will not worship any false idols.AMEN  SUPPORT  PRESIDENT DONALD J TRUMP,Please notice all pictures have copyright laws. I am not the owner of these pictures. I will not worship any false idols.AMEN  NON VIOLENCE PRES DONALD J TRUMP,-1.0,1
@unoankh,Followers,3212,3233,21.0,3
@unoankh,Following,4985,4995,10.0,4
@urbananewsroom,Followers,18,15,-3.0,7
@urldna_bot,Followers,68,77,9.0,3
@uselinkinv,Followers,9057,9267,210.0,1
@uselinkinv,Following,85,83,-2.0,1
@uslivecom,Followers,455,403,-52.0,5
@vGazza,Followers,3892,3897,5.0,6
@vGazza,Following,2561,2558,-3.0,4
@valentin10,Followers,1905,1906,1.0,6
@valentin10,Following,6480,6524,44.0,6
@vallumsoftware,Followers,745,746,1.0,5
@vallumsoftware,Following,432,431,-1.0,1
@valuewalk,Following,3012,3010,-2.0,3
@varindiamag,Followers,2401,2392,-9.0,1
@varindiamag,Following,1152,1148,-4.0,1
@varmajeevan,Following,48,47,-1.0,1
@vartha24,Bio,"One of  Biggest multi lingual News portal.
#News #webportal #lattestnews #allanguages #webnews #newsportal #BreakingNews #LatestUpdates #TopStories #News","One of  Biggest multi lingual News portal. News up to date, views are personal...
#News #webportal #lattestnews #allanguages #webnews #newsportal",-8.0,1
@vartha24,Followers,1677,1853,176.0,5
@vartha24,Following,0,424,424.0,5
@vbancob,Followers,168,157,-11.0,5
@vbancob,Following,153,148,-5.0,3
@velani_taqi,Followers,209,209,0.0,2
@vessieg,Followers,56,60,4.0,3
@vessieg,Following,486,487,1.0,2
@vigorous1776,Followers,2480,2484,4.0,6
@vigorous1776,Following,4028,4023,-5.0,5
@viralposts2323,Bio,"Trending Now | Viral Vibes 
 Breaking news, epic memes & must-see videos — all in one place!
Turn on the notifications bell  so you never miss a post!",Breaking News|Global News|India News|LIVE Update|Turn on the Notifications Bell |,-69.0,3
@viralposts2323,Followers,2693,5695,3002.0,6
@viralposts2323,Following,2556,5477,2921.0,6
@visakhabar,Bio,Visa Khabar - Your Ultimate Visa News Destination! #visa and #immigration Khabar from #Nepal,Visa Khabar - Trending News & Immigration Khabar in Nepali,-34.0,1
@visakhabar,Followers,91,89,-2.0,2
@voicethread,Followers,6377,6334,-43.0,7
@voicethread,Following,5289,5278,-11.0,6
@vpsbenchmarks,Followers,666,663,-3.0,4
@vpsbenchmarks,Following,165,166,1.0,1
@wackymoe,Followers,8150,8086,-64.0,5
@wackymoe,Following,7330,7327,-3.0,4
@wacohealthdept,Followers,2543,2543,0.0,4
@wacohealthdept,Following,1438,1438,0.0,2
@waelhammoudeh,Followers,60,63,3.0,4
@waelhammoudeh,Following,482,491,9.0,4
@wallpapers4scr,Followers,236,230,-6.0,5
@washington_EY,Following,33,41,8.0,1
@watcher_iam,Followers,261,264,3.0,1
@watcher_iam,Following,163,226,63.0,1
@watermelonhye,Followers,1365,1446,81.0,7
@watermelonhye,Following,561,595,34.0,7
@wdrohrer,Followers,3475,3507,32.0,1
@wdrohrer,Following,2553,2570,17.0,1
@wealth0m,Followers,1322,1314,-8.0,3
@wealth0m,Following,1367,0,-1367.0,3
@were_first,Followers,1878,1964,86.0,7
@were_first,Following,3156,3172,16.0,8
@wheresmykeeper,Followers,2897,2899,2.0,4
@wheresmykeeper,Following,3882,3881,-1.0,5
@whooomeee,Followers,2363,2358,-5.0,4
@wijden_elf,Followers,284,293,9.0,1
@wijden_elf,Following,608,623,15.0,1
@wildlife_ranger,Followers,1563,1557,-6.0,6
@wildlife_ranger,Following,4715,4711,-4.0,5
@windowintlpod,Followers,6685,6873,188.0,6
@windowintlpod,Following,729,731,2.0,2
@winelover64,Followers,1341,1339,-2.0,5
@winelover64,Following,5581,5595,14.0,5
@wit_arist,Followers,32,34,2.0,4
@wkrauss687,Followers,1007,1049,42.0,7
@wkrauss687,Following,5417,5458,41.0,7
@wlh9523,Followers,2238,2081,-157.0,1
@wlh9523,Following,114,113,-1.0,1
@wlwLeoanzu,Followers,390,442,52.0,1
@wlwLeoanzu,Following,346,355,9.0,1
@wonderartsy,Followers,9354,9424,70.0,6
@wonderartsy,Following,1287,1297,10.0,6
@wqbelle,Followers,560,554,-6.0,6
@xSportsBot,Followers,656,649,-7.0,1
@xcware,Bio,"We provide a modern computing platform designed for flexibility, enhancing your innovation both in the cloud and on-premises, empowering your future!","The only computing platform that unifies cloud, edge, and on-premises. 

#SkyComputing #CloudComputing #BigData #AI #VDI #MultiCloud #Edge #IoT #LLM #AWS #Azure",11.0,1
@xcware,Followers,6,110,104.0,2
@xcware,Following,6,102,96.0,2
@xiiUzx,Followers,142,144,2.0,1
@xiiUzx,Following,1963,1800,-163.0,1
@xntrix2022,Bio,"Good luck to a gambler who has lost everything except the desire to bet one last time. FUCK ziopaths.  No DM!
🅳🅳🆈🆂🆃🅸🅽🅸🅽🆂 
#Paddystinians",Good luck to a gambler who has lost everything except the desire to bet one last time. #Israel #ChildKillers,-28.0,1
@xntrix2022,Followers,1960,2014,54.0,6
@xntrix2022,Following,3092,3151,59.0,6
@xuka5910,Followers,21,25,4.0,4
@xx_minds,Followers,19,22,3.0,4
@xx_minds,Following,1,4,3.0,1
@yakoob_ben,Followers,75,71,-4.0,1
@yakoob_ben,Following,473,472,-1.0,1
@yangpten,Following,733,735,2.0,2
@yedi24yanki,Following,73,74,1.0,1
@ymaadotcom,Followers,4323,4290,-33.0,5
@ymaadotcom,Following,687,685,-2.0,2
@yo_muphasa,Followers,252,256,4.0,3
@yo_muphasa,Following,276,296,20.0,3
@yogastephy,Followers,2032,2033,1.0,5
@yogastephy,Following,702,717,15.0,6
@yogiliman,Followers,204,211,7.0,6
@yourememberkobe,Followers,289,526,237.0,6
@yourworstnemywi,Followers,239,237,-2.0,5
@yourworstnemywi,Following,597,599,2.0,3
@youthemannowdo1,Followers,104,108,4.0,1
@yvrdoran,Followers,1287,1289,2.0,1
@yvrdoran,Following,4327,4343,16.0,1
@zflixfootball,Followers,87,93,6.0,5
@zismo64,Followers,5978,5991,13.0,7
@zismo64,Following,6347,6339,-8.0,6
@zooppress,Followers,10,9,-1.0,1
@zxce6718,Followers,162,174,12.0,1
@zxce6718,Following,337,353,16.0,1
